chromosome	chrom	start0	end	cluster_id	seq_id	width	strand
SUPER_5	SUPER_5	9153106326	9153106514	cluster_18710	mistletoe_SUPER_5_TRASH_002809407	188	+
SUPER_5	SUPER_5	9153107461	9153107649	cluster_18710	mistletoe_SUPER_5_TRASH_002809414	188	+
SUPER_5	SUPER_5	9153108625	9153108813	cluster_18710	mistletoe_SUPER_5_TRASH_002809421	188	+
SUPER_5	SUPER_5	9153122414	9153122602	cluster_18710	mistletoe_SUPER_5_TRASH_002809518	188	+
SUPER_5	SUPER_5	9153127012	9153127200	cluster_18710	mistletoe_SUPER_5_TRASH_002809549	188	+
SUPER_5	SUPER_5	9153128147	9153128335	cluster_18710	mistletoe_SUPER_5_TRASH_002809556	188	+
SUPER_5	SUPER_5	9153129311	9153129499	cluster_18710	mistletoe_SUPER_5_TRASH_002809563	188	+
SUPER_5	SUPER_5	9153130446	9153130634	cluster_18710	mistletoe_SUPER_5_TRASH_002809570	188	+
SUPER_5	SUPER_5	9153131610	9153131798	cluster_18710	mistletoe_SUPER_5_TRASH_002809577	188	+
SUPER_5	SUPER_5	9153132745	9153132933	cluster_18710	mistletoe_SUPER_5_TRASH_002809584	188	+
SUPER_5	SUPER_5	9153133909	9153134097	cluster_18710	mistletoe_SUPER_5_TRASH_002809591	188	+
SUPER_5	SUPER_5	9153135044	9153135232	cluster_18710	mistletoe_SUPER_5_TRASH_002809598	188	+
SUPER_5	SUPER_5	9153136208	9153136396	cluster_18710	mistletoe_SUPER_5_TRASH_002809605	188	+
SUPER_5	SUPER_5	9153137343	9153137531	cluster_18710	mistletoe_SUPER_5_TRASH_002809612	188	+
SUPER_5	SUPER_5	9153138507	9153138695	cluster_18710	mistletoe_SUPER_5_TRASH_002809619	188	+
SUPER_5	SUPER_5	9153140805	9153140993	cluster_18710	mistletoe_SUPER_5_TRASH_002809634	188	+
SUPER_5	SUPER_5	9153141940	9153142128	cluster_18710	mistletoe_SUPER_5_TRASH_002809641	188	+
SUPER_5	SUPER_5	9153143104	9153143292	cluster_18710	mistletoe_SUPER_5_TRASH_002809648	188	+
SUPER_5	SUPER_5	9153144239	9153144427	cluster_18710	mistletoe_SUPER_5_TRASH_002809655	188	+
SUPER_5	SUPER_5	9153145403	9153145591	cluster_18710	mistletoe_SUPER_5_TRASH_002809662	188	+
SUPER_5	SUPER_5	9153146538	9153146726	cluster_18710	mistletoe_SUPER_5_TRASH_002809669	188	+
SUPER_5	SUPER_5	9153147702	9153147890	cluster_18710	mistletoe_SUPER_5_TRASH_002809676	188	+
SUPER_5	SUPER_5	9153150000	9153150188	cluster_18710	mistletoe_SUPER_5_TRASH_002809691	188	+
SUPER_5	SUPER_5	9153152298	9153152486	cluster_18710	mistletoe_SUPER_5_TRASH_002809706	188	+
SUPER_5	SUPER_5	9153153433	9153153621	cluster_18710	mistletoe_SUPER_5_TRASH_002809713	188	+
SUPER_5	SUPER_5	9153154597	9153154785	cluster_18710	mistletoe_SUPER_5_TRASH_002809720	188	+
SUPER_5	SUPER_5	9153156895	9153157083	cluster_18710	mistletoe_SUPER_5_TRASH_002809735	188	+
SUPER_5	SUPER_5	9153158030	9153158218	cluster_18710	mistletoe_SUPER_5_TRASH_002809742	188	+
SUPER_5	SUPER_5	9153159194	9153159382	cluster_18710	mistletoe_SUPER_5_TRASH_002809749	188	+
SUPER_5	SUPER_5	9153160329	9153160517	cluster_18710	mistletoe_SUPER_5_TRASH_002809756	188	+
SUPER_5	SUPER_5	9153161493	9153161681	cluster_18710	mistletoe_SUPER_5_TRASH_002809763	188	+
SUPER_5	SUPER_5	9153163791	9153163979	cluster_18710	mistletoe_SUPER_5_TRASH_002809778	188	+
SUPER_5	SUPER_5	9153164926	9153165114	cluster_18710	mistletoe_SUPER_5_TRASH_002809785	188	+
SUPER_5	SUPER_5	9153166090	9153166278	cluster_18710	mistletoe_SUPER_5_TRASH_002809792	188	+
SUPER_5	SUPER_5	9153167225	9153167413	cluster_18710	mistletoe_SUPER_5_TRASH_002809799	188	+
SUPER_5	SUPER_5	9153168389	9153168577	cluster_18710	mistletoe_SUPER_5_TRASH_002809806	188	+
SUPER_5	SUPER_5	9153169524	9153169712	cluster_18710	mistletoe_SUPER_5_TRASH_002809813	188	+
SUPER_5	SUPER_5	9153170688	9153170876	cluster_18710	mistletoe_SUPER_5_TRASH_002809820	188	+
SUPER_5	SUPER_5	9153171823	9153172011	cluster_18710	mistletoe_SUPER_5_TRASH_002809827	188	+
SUPER_5	SUPER_5	9153172987	9153173175	cluster_18710	mistletoe_SUPER_5_TRASH_002809834	188	+
SUPER_5	SUPER_5	9153174122	9153174310	cluster_18710	mistletoe_SUPER_5_TRASH_002809841	188	+
SUPER_5	SUPER_5	9153175286	9153175474	cluster_18710	mistletoe_SUPER_5_TRASH_002809848	188	+
SUPER_5	SUPER_5	9153177584	9153177772	cluster_18710	mistletoe_SUPER_5_TRASH_002809863	188	+
SUPER_5	SUPER_5	9153179882	9153180070	cluster_18710	mistletoe_SUPER_5_TRASH_002809878	188	+
SUPER_5	SUPER_5	9153181017	9153181205	cluster_18710	mistletoe_SUPER_5_TRASH_002809885	188	+
SUPER_5	SUPER_5	9153182181	9153182369	cluster_18710	mistletoe_SUPER_5_TRASH_002809892	188	+
SUPER_5	SUPER_5	9153184479	9153184667	cluster_18710	mistletoe_SUPER_5_TRASH_002809907	188	+
SUPER_5	SUPER_5	9153185614	9153185802	cluster_18710	mistletoe_SUPER_5_TRASH_002809914	188	+
SUPER_5	SUPER_5	9153186778	9153186966	cluster_18710	mistletoe_SUPER_5_TRASH_002809921	188	+
SUPER_5	SUPER_5	9153187913	9153188101	cluster_18710	mistletoe_SUPER_5_TRASH_002809928	188	+
SUPER_5	SUPER_5	9153189077	9153189265	cluster_18710	mistletoe_SUPER_5_TRASH_002809935	188	+
SUPER_5	SUPER_5	9153191375	9153191563	cluster_18710	mistletoe_SUPER_5_TRASH_002809950	188	+
SUPER_5	SUPER_5	9153192510	9153192698	cluster_18710	mistletoe_SUPER_5_TRASH_002809957	188	+
SUPER_5	SUPER_5	9153193674	9153193862	cluster_18710	mistletoe_SUPER_5_TRASH_002809964	188	+
SUPER_5	SUPER_5	9153194809	9153194997	cluster_18710	mistletoe_SUPER_5_TRASH_002809971	188	+
SUPER_5	SUPER_5	9153195973	9153196161	cluster_18710	mistletoe_SUPER_5_TRASH_002809978	188	+
SUPER_5	SUPER_5	9153197108	9153197296	cluster_18710	mistletoe_SUPER_5_TRASH_002809985	188	+
SUPER_5	SUPER_5	9153198272	9153198460	cluster_18710	mistletoe_SUPER_5_TRASH_002809992	188	+
SUPER_5	SUPER_5	9153199407	9153199595	cluster_18710	mistletoe_SUPER_5_TRASH_002809999	188	+
SUPER_5	SUPER_5	9153200571	9153200759	cluster_18710	mistletoe_SUPER_5_TRASH_002810006	188	+
SUPER_5	SUPER_5	9153202869	9153203057	cluster_18710	mistletoe_SUPER_5_TRASH_002810021	188	+
SUPER_5	SUPER_5	9153204004	9153204192	cluster_18710	mistletoe_SUPER_5_TRASH_002810028	188	+
SUPER_5	SUPER_5	9153205168	9153205356	cluster_18710	mistletoe_SUPER_5_TRASH_002810035	188	+
SUPER_5	SUPER_5	9153206303	9153206491	cluster_18710	mistletoe_SUPER_5_TRASH_002810042	188	+
SUPER_5	SUPER_5	9153207467	9153207655	cluster_18710	mistletoe_SUPER_5_TRASH_002810049	188	+
SUPER_5	SUPER_5	9153208602	9153208790	cluster_18710	mistletoe_SUPER_5_TRASH_002810056	188	+
SUPER_5	SUPER_5	9153209766	9153209954	cluster_18710	mistletoe_SUPER_5_TRASH_002810063	188	+
SUPER_5	SUPER_5	9153210901	9153211089	cluster_18710	mistletoe_SUPER_5_TRASH_002810070	188	+
SUPER_5	SUPER_5	9153212065	9153212253	cluster_18710	mistletoe_SUPER_5_TRASH_002810077	188	+
SUPER_5	SUPER_5	9153213200	9153213388	cluster_18710	mistletoe_SUPER_5_TRASH_002810084	188	+
SUPER_5	SUPER_5	9153214364	9153214552	cluster_18710	mistletoe_SUPER_5_TRASH_002810091	188	+
SUPER_5	SUPER_5	9153215499	9153215687	cluster_18710	mistletoe_SUPER_5_TRASH_002810098	188	+
SUPER_5	SUPER_5	9153216663	9153216851	cluster_18710	mistletoe_SUPER_5_TRASH_002810105	188	+
SUPER_5	SUPER_5	9153217610	9153217798	cluster_18710	mistletoe_SUPER_5_TRASH_002810111	188	+
SUPER_5	SUPER_5	9153218745	9153218933	cluster_18710	mistletoe_SUPER_5_TRASH_002810118	188	+
SUPER_5	SUPER_5	9153219909	9153220097	cluster_18710	mistletoe_SUPER_5_TRASH_002810125	188	+
SUPER_5	SUPER_5	9153221044	9153221232	cluster_18710	mistletoe_SUPER_5_TRASH_002810132	188	+
SUPER_5	SUPER_5	9153222208	9153222396	cluster_18710	mistletoe_SUPER_5_TRASH_002810139	188	+
SUPER_5	SUPER_5	9153223343	9153223531	cluster_18710	mistletoe_SUPER_5_TRASH_002810146	188	+
SUPER_5	SUPER_5	9153224507	9153224695	cluster_18710	mistletoe_SUPER_5_TRASH_002810153	188	+
SUPER_5	SUPER_5	9153225454	9153225642	cluster_18710	mistletoe_SUPER_5_TRASH_002810159	188	+
SUPER_5	SUPER_5	9153226589	9153226777	cluster_18710	mistletoe_SUPER_5_TRASH_002810166	188	+
SUPER_5	SUPER_5	9153227753	9153227941	cluster_18710	mistletoe_SUPER_5_TRASH_002810173	188	+
SUPER_5	SUPER_5	9153228700	9153228888	cluster_18710	mistletoe_SUPER_5_TRASH_002810179	188	+
SUPER_5	SUPER_5	9153229835	9153230023	cluster_18710	mistletoe_SUPER_5_TRASH_002810186	188	+
SUPER_5	SUPER_5	9153230999	9153231187	cluster_18710	mistletoe_SUPER_5_TRASH_002810193	188	+
SUPER_5	SUPER_5	9153232134	9153232322	cluster_18710	mistletoe_SUPER_5_TRASH_002810200	188	+
SUPER_5	SUPER_5	9153233298	9153233486	cluster_18710	mistletoe_SUPER_5_TRASH_002810207	188	+
SUPER_5	SUPER_5	9153234433	9153234621	cluster_18710	mistletoe_SUPER_5_TRASH_002810214	188	+
SUPER_5	SUPER_5	9153235597	9153235785	cluster_18710	mistletoe_SUPER_5_TRASH_002810221	188	+
SUPER_5	SUPER_5	9153236732	9153236920	cluster_18710	mistletoe_SUPER_5_TRASH_002810228	188	+
SUPER_5	SUPER_5	9153237896	9153238084	cluster_18710	mistletoe_SUPER_5_TRASH_002810235	188	+
SUPER_5	SUPER_5	9153238843	9153239031	cluster_18710	mistletoe_SUPER_5_TRASH_002810241	188	+
SUPER_5	SUPER_5	9153239978	9153240166	cluster_18710	mistletoe_SUPER_5_TRASH_002810248	188	+
SUPER_5	SUPER_5	9153241142	9153241330	cluster_18710	mistletoe_SUPER_5_TRASH_002810255	188	+
SUPER_5	SUPER_5	9153242277	9153242465	cluster_18710	mistletoe_SUPER_5_TRASH_002810262	188	+
SUPER_5	SUPER_5	9153243441	9153243629	cluster_18710	mistletoe_SUPER_5_TRASH_002810269	188	+
SUPER_5	SUPER_5	9153244576	9153244764	cluster_18710	mistletoe_SUPER_5_TRASH_002810276	188	+
SUPER_5	SUPER_5	9153245740	9153245928	cluster_18710	mistletoe_SUPER_5_TRASH_002810283	188	+
SUPER_5	SUPER_5	9153246875	9153247063	cluster_18710	mistletoe_SUPER_5_TRASH_002810290	188	+
SUPER_5	SUPER_5	9153248039	9153248227	cluster_18710	mistletoe_SUPER_5_TRASH_002810297	188	+
SUPER_5	SUPER_5	9153249174	9153249362	cluster_18710	mistletoe_SUPER_5_TRASH_002810304	188	+
SUPER_5	SUPER_5	9153250338	9153250526	cluster_18710	mistletoe_SUPER_5_TRASH_002810311	188	+
SUPER_5	SUPER_5	9153251473	9153251661	cluster_18710	mistletoe_SUPER_5_TRASH_002810318	188	+
SUPER_5	SUPER_5	9153252637	9153252825	cluster_18710	mistletoe_SUPER_5_TRASH_002810325	188	+
SUPER_5	SUPER_5	9153045331	9153045519	cluster_18712	mistletoe_SUPER_5_TRASH_002809021	188	+
SUPER_5	SUPER_5	9153047019	9153047209	cluster_18712	mistletoe_SUPER_5_TRASH_002809031	190	+
SUPER_5	SUPER_5	9153048150	9153048338	cluster_18712	mistletoe_SUPER_5_TRASH_002809039	188	+
SUPER_5	SUPER_5	9153049838	9153050026	cluster_18712	mistletoe_SUPER_5_TRASH_002809049	188	+
SUPER_5	SUPER_5	9153046266	9153046455	cluster_18873	mistletoe_SUPER_5_TRASH_002809026	189	+
SUPER_5	SUPER_5	9153049086	9153049274	cluster_18873	mistletoe_SUPER_5_TRASH_002809044	188	+
SUPER_5	SUPER_5	9153050770	9153050959	cluster_18873	mistletoe_SUPER_5_TRASH_002809055	189	+
SUPER_5	SUPER_5	9153053069	9153053258	cluster_18873	mistletoe_SUPER_5_TRASH_002809071	189	+
SUPER_5	SUPER_5	9153055375	9153055564	cluster_18873	mistletoe_SUPER_5_TRASH_002809087	189	+
SUPER_5	SUPER_5	9153057674	9153057863	cluster_18873	mistletoe_SUPER_5_TRASH_002809103	189	+
SUPER_5	SUPER_5	9153059972	9153060161	cluster_18873	mistletoe_SUPER_5_TRASH_002809118	189	+
SUPER_5	SUPER_5	9153062271	9153062460	cluster_18873	mistletoe_SUPER_5_TRASH_002809133	189	+
SUPER_5	SUPER_5	9153064569	9153064758	cluster_18873	mistletoe_SUPER_5_TRASH_002809148	189	+
SUPER_5	SUPER_5	9153066868	9153067057	cluster_18873	mistletoe_SUPER_5_TRASH_002809163	189	+
SUPER_5	SUPER_5	9153069166	9153069355	cluster_18873	mistletoe_SUPER_5_TRASH_002809178	189	+
SUPER_5	SUPER_5	9153071465	9153071654	cluster_18873	mistletoe_SUPER_5_TRASH_002809193	189	+
SUPER_5	SUPER_5	9153073764	9153073953	cluster_18873	mistletoe_SUPER_5_TRASH_002809207	189	+
SUPER_5	SUPER_5	9153076063	9153076252	cluster_18873	mistletoe_SUPER_5_TRASH_002809221	189	+
SUPER_5	SUPER_5	9153078362	9153078551	cluster_18873	mistletoe_SUPER_5_TRASH_002809235	189	+
SUPER_5	SUPER_5	9153080660	9153080849	cluster_18873	mistletoe_SUPER_5_TRASH_002809250	189	+
SUPER_5	SUPER_5	9153082959	9153083148	cluster_18873	mistletoe_SUPER_5_TRASH_002809265	189	+
SUPER_5	SUPER_5	9153085258	9153085447	cluster_18873	mistletoe_SUPER_5_TRASH_002809279	189	+
SUPER_5	SUPER_5	9153087557	9153087746	cluster_18873	mistletoe_SUPER_5_TRASH_002809293	189	+
SUPER_5	SUPER_5	9153089856	9153090045	cluster_18873	mistletoe_SUPER_5_TRASH_002809307	189	+
SUPER_5	SUPER_5	9153092155	9153092344	cluster_18873	mistletoe_SUPER_5_TRASH_002809321	189	+
SUPER_5	SUPER_5	9153094454	9153094643	cluster_18873	mistletoe_SUPER_5_TRASH_002809335	189	+
SUPER_5	SUPER_5	9153096753	9153096942	cluster_18873	mistletoe_SUPER_5_TRASH_002809349	189	+
SUPER_5	SUPER_5	9153099052	9153099241	cluster_18873	mistletoe_SUPER_5_TRASH_002809363	189	+
SUPER_5	SUPER_5	9153101351	9153101540	cluster_18873	mistletoe_SUPER_5_TRASH_002809377	189	+
SUPER_5	SUPER_5	9153103650	9153103839	cluster_18873	mistletoe_SUPER_5_TRASH_002809391	189	+
SUPER_5	SUPER_5	9153105949	9153106138	cluster_18873	mistletoe_SUPER_5_TRASH_002809405	189	+
SUPER_5	SUPER_5	9153108248	9153108437	cluster_18873	mistletoe_SUPER_5_TRASH_002809419	189	+
SUPER_5	SUPER_5	9153110546	9153110735	cluster_18873	mistletoe_SUPER_5_TRASH_002809434	189	+
SUPER_5	SUPER_5	9153112844	9153113033	cluster_18873	mistletoe_SUPER_5_TRASH_002809451	189	+
SUPER_5	SUPER_5	9153115142	9153115331	cluster_18873	mistletoe_SUPER_5_TRASH_002809467	189	+
SUPER_5	SUPER_5	9153117440	9153117629	cluster_18873	mistletoe_SUPER_5_TRASH_002809484	189	+
SUPER_5	SUPER_5	9153119738	9153119927	cluster_18873	mistletoe_SUPER_5_TRASH_002809500	189	+
SUPER_5	SUPER_5	9153122037	9153122226	cluster_18873	mistletoe_SUPER_5_TRASH_002809516	189	+
SUPER_5	SUPER_5	9153124336	9153124525	cluster_18873	mistletoe_SUPER_5_TRASH_002809531	189	+
SUPER_5	SUPER_5	9153126635	9153126824	cluster_18873	mistletoe_SUPER_5_TRASH_002809547	189	+
SUPER_5	SUPER_5	9153128934	9153129123	cluster_18873	mistletoe_SUPER_5_TRASH_002809561	189	+
SUPER_5	SUPER_5	9153131233	9153131422	cluster_18873	mistletoe_SUPER_5_TRASH_002809575	189	+
SUPER_5	SUPER_5	9153133532	9153133721	cluster_18873	mistletoe_SUPER_5_TRASH_002809589	189	+
SUPER_5	SUPER_5	9153135831	9153136020	cluster_18873	mistletoe_SUPER_5_TRASH_002809603	189	+
SUPER_5	SUPER_5	9153138130	9153138319	cluster_18873	mistletoe_SUPER_5_TRASH_002809617	189	+
SUPER_5	SUPER_5	9153140428	9153140617	cluster_18873	mistletoe_SUPER_5_TRASH_002809632	189	+
SUPER_5	SUPER_5	9153142727	9153142916	cluster_18873	mistletoe_SUPER_5_TRASH_002809646	189	+
SUPER_5	SUPER_5	9153145026	9153145215	cluster_18873	mistletoe_SUPER_5_TRASH_002809660	189	+
SUPER_5	SUPER_5	9153147325	9153147514	cluster_18873	mistletoe_SUPER_5_TRASH_002809674	189	+
SUPER_5	SUPER_5	9153149623	9153149812	cluster_18873	mistletoe_SUPER_5_TRASH_002809689	189	+
SUPER_5	SUPER_5	9153151921	9153152110	cluster_18873	mistletoe_SUPER_5_TRASH_002809704	189	+
SUPER_5	SUPER_5	9153154220	9153154409	cluster_18873	mistletoe_SUPER_5_TRASH_002809718	189	+
SUPER_5	SUPER_5	9153156518	9153156707	cluster_18873	mistletoe_SUPER_5_TRASH_002809733	189	+
SUPER_5	SUPER_5	9153158817	9153159006	cluster_18873	mistletoe_SUPER_5_TRASH_002809747	189	+
SUPER_5	SUPER_5	9153161116	9153161305	cluster_18873	mistletoe_SUPER_5_TRASH_002809761	189	+
SUPER_5	SUPER_5	9153163414	9153163603	cluster_18873	mistletoe_SUPER_5_TRASH_002809776	189	+
SUPER_5	SUPER_5	9153165713	9153165902	cluster_18873	mistletoe_SUPER_5_TRASH_002809790	189	+
SUPER_5	SUPER_5	9153168012	9153168201	cluster_18873	mistletoe_SUPER_5_TRASH_002809804	189	+
SUPER_5	SUPER_5	9153170311	9153170500	cluster_18873	mistletoe_SUPER_5_TRASH_002809818	189	+
SUPER_5	SUPER_5	9153172610	9153172799	cluster_18873	mistletoe_SUPER_5_TRASH_002809832	189	+
SUPER_5	SUPER_5	9153174909	9153175098	cluster_18873	mistletoe_SUPER_5_TRASH_002809846	189	+
SUPER_5	SUPER_5	9153177207	9153177396	cluster_18873	mistletoe_SUPER_5_TRASH_002809861	189	+
SUPER_5	SUPER_5	9153179505	9153179694	cluster_18873	mistletoe_SUPER_5_TRASH_002809876	189	+
SUPER_5	SUPER_5	9153181804	9153181993	cluster_18873	mistletoe_SUPER_5_TRASH_002809890	189	+
SUPER_5	SUPER_5	9153184102	9153184291	cluster_18873	mistletoe_SUPER_5_TRASH_002809905	189	+
SUPER_5	SUPER_5	9153186401	9153186590	cluster_18873	mistletoe_SUPER_5_TRASH_002809919	189	+
SUPER_5	SUPER_5	9153188700	9153188889	cluster_18873	mistletoe_SUPER_5_TRASH_002809933	189	+
SUPER_5	SUPER_5	9153190998	9153191187	cluster_18873	mistletoe_SUPER_5_TRASH_002809948	189	+
SUPER_5	SUPER_5	9153193297	9153193486	cluster_18873	mistletoe_SUPER_5_TRASH_002809962	189	+
SUPER_5	SUPER_5	9153195596	9153195785	cluster_18873	mistletoe_SUPER_5_TRASH_002809976	189	+
SUPER_5	SUPER_5	9153197895	9153198084	cluster_18873	mistletoe_SUPER_5_TRASH_002809990	189	+
SUPER_5	SUPER_5	9153200194	9153200383	cluster_18873	mistletoe_SUPER_5_TRASH_002810004	189	+
SUPER_5	SUPER_5	9153202492	9153202681	cluster_18873	mistletoe_SUPER_5_TRASH_002810019	189	+
SUPER_5	SUPER_5	9153204791	9153204980	cluster_18873	mistletoe_SUPER_5_TRASH_002810033	189	+
SUPER_5	SUPER_5	9153207090	9153207279	cluster_18873	mistletoe_SUPER_5_TRASH_002810047	189	+
SUPER_5	SUPER_5	9153209389	9153209578	cluster_18873	mistletoe_SUPER_5_TRASH_002810061	189	+
SUPER_5	SUPER_5	9153211688	9153211877	cluster_18873	mistletoe_SUPER_5_TRASH_002810075	189	+
SUPER_5	SUPER_5	9153213987	9153214176	cluster_18873	mistletoe_SUPER_5_TRASH_002810089	189	+
SUPER_5	SUPER_5	9153216286	9153216475	cluster_18873	mistletoe_SUPER_5_TRASH_002810103	189	+
SUPER_5	SUPER_5	9153219532	9153219721	cluster_18873	mistletoe_SUPER_5_TRASH_002810123	189	+
SUPER_5	SUPER_5	9153221831	9153222020	cluster_18873	mistletoe_SUPER_5_TRASH_002810137	189	+
SUPER_5	SUPER_5	9153224130	9153224319	cluster_18873	mistletoe_SUPER_5_TRASH_002810151	189	+
SUPER_5	SUPER_5	9153227376	9153227565	cluster_18873	mistletoe_SUPER_5_TRASH_002810171	189	+
SUPER_5	SUPER_5	9153230622	9153230811	cluster_18873	mistletoe_SUPER_5_TRASH_002810191	189	+
SUPER_5	SUPER_5	9153232921	9153233110	cluster_18873	mistletoe_SUPER_5_TRASH_002810205	189	+
SUPER_5	SUPER_5	9153235220	9153235409	cluster_18873	mistletoe_SUPER_5_TRASH_002810219	189	+
SUPER_5	SUPER_5	9153237519	9153237708	cluster_18873	mistletoe_SUPER_5_TRASH_002810233	189	+
SUPER_5	SUPER_5	9153240765	9153240954	cluster_18873	mistletoe_SUPER_5_TRASH_002810253	189	+
SUPER_5	SUPER_5	9153243064	9153243253	cluster_18873	mistletoe_SUPER_5_TRASH_002810267	189	+
SUPER_5	SUPER_5	9153245363	9153245552	cluster_18873	mistletoe_SUPER_5_TRASH_002810281	189	+
SUPER_5	SUPER_5	9153247662	9153247851	cluster_18873	mistletoe_SUPER_5_TRASH_002810295	189	+
SUPER_5	SUPER_5	9153249961	9153250150	cluster_18873	mistletoe_SUPER_5_TRASH_002810309	189	+
SUPER_5	SUPER_5	9153252260	9153252449	cluster_18873	mistletoe_SUPER_5_TRASH_002810323	189	+
SUPER_5	SUPER_5	9153047209	9153047398	cluster_18874	mistletoe_SUPER_5_TRASH_002809032	189	+
SUPER_5	SUPER_5	9153044572	9153044760	cluster_19185	mistletoe_SUPER_5_TRASH_002809017	188	+
SUPER_5	SUPER_5	9153051906	9153052094	cluster_19185	mistletoe_SUPER_5_TRASH_002809063	188	+
SUPER_5	SUPER_5	9153053258	9153053446	cluster_19185	mistletoe_SUPER_5_TRASH_002809072	188	+
SUPER_5	SUPER_5	9153054212	9153054400	cluster_19185	mistletoe_SUPER_5_TRASH_002809078	188	+
SUPER_5	SUPER_5	9153056511	9153056699	cluster_19185	mistletoe_SUPER_5_TRASH_002809095	188	+
SUPER_5	SUPER_5	9153057863	9153058051	cluster_19185	mistletoe_SUPER_5_TRASH_002809104	188	+
SUPER_5	SUPER_5	9153058810	9153058998	cluster_19185	mistletoe_SUPER_5_TRASH_002809110	188	+
SUPER_5	SUPER_5	9153061108	9153061296	cluster_19185	mistletoe_SUPER_5_TRASH_002809126	188	+
SUPER_5	SUPER_5	9153062460	9153062648	cluster_19185	mistletoe_SUPER_5_TRASH_002809134	188	+
SUPER_5	SUPER_5	9153063407	9153063595	cluster_19185	mistletoe_SUPER_5_TRASH_002809140	188	+
SUPER_5	SUPER_5	9153065705	9153065893	cluster_19185	mistletoe_SUPER_5_TRASH_002809156	188	+
SUPER_5	SUPER_5	9153067057	9153067245	cluster_19185	mistletoe_SUPER_5_TRASH_002809164	188	+
SUPER_5	SUPER_5	9153068004	9153068192	cluster_19185	mistletoe_SUPER_5_TRASH_002809170	188	+
SUPER_5	SUPER_5	9153070302	9153070490	cluster_19185	mistletoe_SUPER_5_TRASH_002809186	188	+
SUPER_5	SUPER_5	9153071654	9153071842	cluster_19185	mistletoe_SUPER_5_TRASH_002809194	188	+
SUPER_5	SUPER_5	9153072601	9153072789	cluster_19185	mistletoe_SUPER_5_TRASH_002809200	188	+
SUPER_5	SUPER_5	9153073953	9153074141	cluster_19185	mistletoe_SUPER_5_TRASH_002809208	188	+
SUPER_5	SUPER_5	9153074900	9153075088	cluster_19185	mistletoe_SUPER_5_TRASH_002809214	188	+
SUPER_5	SUPER_5	9153076252	9153076440	cluster_19185	mistletoe_SUPER_5_TRASH_002809222	188	+
SUPER_5	SUPER_5	9153077199	9153077387	cluster_19185	mistletoe_SUPER_5_TRASH_002809228	188	+
SUPER_5	SUPER_5	9153078551	9153078739	cluster_19185	mistletoe_SUPER_5_TRASH_002809236	188	+
SUPER_5	SUPER_5	9153079498	9153079686	cluster_19185	mistletoe_SUPER_5_TRASH_002809242	188	+
SUPER_5	SUPER_5	9153081796	9153081984	cluster_19185	mistletoe_SUPER_5_TRASH_002809258	188	+
SUPER_5	SUPER_5	9153083148	9153083336	cluster_19185	mistletoe_SUPER_5_TRASH_002809266	188	+
SUPER_5	SUPER_5	9153084095	9153084283	cluster_19185	mistletoe_SUPER_5_TRASH_002809272	188	+
SUPER_5	SUPER_5	9153085447	9153085635	cluster_19185	mistletoe_SUPER_5_TRASH_002809280	188	+
SUPER_5	SUPER_5	9153086394	9153086582	cluster_19185	mistletoe_SUPER_5_TRASH_002809286	188	+
SUPER_5	SUPER_5	9153087746	9153087934	cluster_19185	mistletoe_SUPER_5_TRASH_002809294	188	+
SUPER_5	SUPER_5	9153088693	9153088881	cluster_19185	mistletoe_SUPER_5_TRASH_002809300	188	+
SUPER_5	SUPER_5	9153090045	9153090233	cluster_19185	mistletoe_SUPER_5_TRASH_002809308	188	+
SUPER_5	SUPER_5	9153090992	9153091180	cluster_19185	mistletoe_SUPER_5_TRASH_002809314	188	+
SUPER_5	SUPER_5	9153092344	9153092532	cluster_19185	mistletoe_SUPER_5_TRASH_002809322	188	+
SUPER_5	SUPER_5	9153093291	9153093479	cluster_19185	mistletoe_SUPER_5_TRASH_002809328	188	+
SUPER_5	SUPER_5	9153094643	9153094831	cluster_19185	mistletoe_SUPER_5_TRASH_002809336	188	+
SUPER_5	SUPER_5	9153095590	9153095778	cluster_19185	mistletoe_SUPER_5_TRASH_002809342	188	+
SUPER_5	SUPER_5	9153096942	9153097130	cluster_19185	mistletoe_SUPER_5_TRASH_002809350	188	+
SUPER_5	SUPER_5	9153097889	9153098077	cluster_19185	mistletoe_SUPER_5_TRASH_002809356	188	+
SUPER_5	SUPER_5	9153099241	9153099429	cluster_19185	mistletoe_SUPER_5_TRASH_002809364	188	+
SUPER_5	SUPER_5	9153100188	9153100376	cluster_19185	mistletoe_SUPER_5_TRASH_002809370	188	+
SUPER_5	SUPER_5	9153101540	9153101728	cluster_19185	mistletoe_SUPER_5_TRASH_002809378	188	+
SUPER_5	SUPER_5	9153102487	9153102675	cluster_19185	mistletoe_SUPER_5_TRASH_002809384	188	+
SUPER_5	SUPER_5	9153103839	9153104027	cluster_19185	mistletoe_SUPER_5_TRASH_002809392	188	+
SUPER_5	SUPER_5	9153104786	9153104974	cluster_19185	mistletoe_SUPER_5_TRASH_002809398	188	+
SUPER_5	SUPER_5	9153106138	9153106326	cluster_19185	mistletoe_SUPER_5_TRASH_002809406	188	+
SUPER_5	SUPER_5	9153107085	9153107273	cluster_19185	mistletoe_SUPER_5_TRASH_002809412	188	+
SUPER_5	SUPER_5	9153108437	9153108625	cluster_19185	mistletoe_SUPER_5_TRASH_002809420	188	+
